Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,update_date
496.0,Joe Ingles,38.0,MIN,SF,13.0,0.0,4.2,0.2,0.4,0.4,0.1,0.3,0.25,0.1,0.1,1.0,0.5,0.2,0.2,1.0,0.0,0.4,0.4,0.8,0.5,0.0,0.4,0.5,0.5,,2026-01-14
497.0,Lachlan Olbrich,22.0,CHI,C,8.0,0.0,8.3,0.3,1.1,0.222,0.0,0.5,0.0,0.3,0.6,0.4,0.222,0.0,0.3,0.0,0.8,1.6,2.4,0.9,0.0,0.0,0.5,1.9,0.5,,2026-01-14
498.0,Amari Williams,24.0,BOS,PF,6.0,0.0,5.2,0.2,0.3,0.5,0.0,0.0,,0.2,0.3,0.5,0.5,0.2,0.3,0.5,0.3,0.8,1.2,0.2,0.2,0.3,0.0,0.7,0.5,,2026-01-14
499.0,Pacome Dadiet,20.0,NYK,SG,14.0,0.0,3.1,0.1,0.6,0.125,0.0,0.4,0.0,0.1,0.2,0.333,0.125,0.3,0.3,1.0,0.1,0.7,0.8,0.4,0.1,0.0,0.0,0.2,0.4,,2026-01-14
500.0,Garrett Temple,39.0,TOR,SG,10.0,0.0,2.9,0.1,0.6,0.167,0.1,0.4,0.25,0.0,0.2,0.0,0.25,0.1,0.2,0.5,0.0,0.4,0.4,0.3,0.3,0.1,0.3,0.2,0.4,,2026-01-14
501.0,Jahmyl Telfort,24.0,LAC,PF,8.0,0.0,4.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.1,0.5,0.25,0.0,0.4,0.4,0.1,0.1,0.0,0.1,0.6,0.1,,2026-01-14
502.0,Mo Bamba,27.0,TOR,C,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.5,0.0,1.0,0.0,,2026-01-14
503.0,Sharife Cooper,24.0,WAS,PG,4.0,0.0,2.5,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,,2026-01-14
504.0,Isaiah Crawford,24.0,HOU,SF,2.0,0.0,2.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-01-14
505.0,Noa Essengue,19.0,CHI,PF,2.0,0.0,3.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,,2026-01-14
506.0,Tosan Evbuomwan,24.0,NYK,SF,5.0,0.0,1.6,0.0,0.2,0.0,0.0,0.0,,0.0,0.2,0.0,0.0,0.0,0.0,,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.2,0.0,,2026-01-14
507.0,Vladislav Goldin,24.0,MIA,C,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,2026-01-14
508.0,Chucky Hepburn,22.0,TOR,PG,2.0,0.0,6.5,0.0,3.0,0.0,0.0,2.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,1.0,0.5,0.0,0.5,1.0,0.0,,2026-01-14
509.0,Chris Mañon,24.0,LAL,SG,4.0,0.0,3.5,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.3,0.5,0.8,0.0,0.3,0.5,0.0,0.8,0.0,,2026-01-14
,League Average,,,,,,,,,0.469,,,0.359,,,0.548,0.544,,,0.787,,,,,,,,,,,2026-01-14
